Majority.protein.IDs,Fasta.headers,Score,id,uniprot_id,gene_symbol,description,WT_1,WT_2,WT_3,hnox_1,hnox_2,hnox_3,dgc_1,dgc_2,dgc_3,logFC_hnox_vs_WT,CI.L_hnox_vs_WT,CI.R_hnox_vs_WT,average_intensity_hnox_vs_WT,t_hnox_vs_WT,B_hnox_vs_WT,P.Value_hnox_vs_WT,adj.P.Val_hnox_vs_WT,sig.PVal_hnox_vs_WT,sig.FDR_hnox_vs_WT,logFC_dgc_vs_WT,CI.L_dgc_vs_WT,CI.R_dgc_vs_WT,average_intensity_dgc_vs_WT,t_dgc_vs_WT,B_dgc_vs_WT,P.Value_dgc_vs_WT,adj.P.Val_dgc_vs_WT,sig.PVal_dgc_vs_WT,sig.FDR_dgc_vs_WT,logFC_dgc_vs_hnox,CI.L_dgc_vs_hnox,CI.R_dgc_vs_hnox,average_intensity_dgc_vs_hnox,t_dgc_vs_hnox,B_dgc_vs_hnox,P.Value_dgc_vs_hnox,adj.P.Val_dgc_vs_hnox,sig.PVal_dgc_vs_hnox,sig.FDR_dgc_vs_hnox
A1B3F2,tr|A1B3F2|A1B3F2_PARDP SAM-dependent methyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1954 PE=4 SV=1,29.266,1006,A1B3F2,Pden_1954,SAM-dependent methyltransferase,16.56203614,16.40224046,16.41510428,16.29011563,16.39954895,16.05984424,16.07013465,16.26363807,16.42969578,-0.209957355,-0.469758543,0.049843833,16.32137313,-1.846668362,-5.759243366,0.100044047,0.281923288,0,0,-0.205304128,-0.465105316,0.05449706,16.32137313,-1.80574116,-5.272790395,0.10662912,0.271254816,0,0,0.004653227,-0.255147961,0.264454415,16.32137313,0.040927202,-7.582435509,0.968305197,0.98141994,0,0
A1B3F3,tr|A1B3F3|A1B3F3_PARDP Phosphogluconate dehydratase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=edd PE=3 SV=1,50.88,1007,A1B3F3,edd,Phosphogluconate dehydratase,19.88005963,19.79626554,19.73596128,19.77615593,19.77745484,19.7234342,20.03112456,19.98395835,19.74938314,-0.045080492,-0.227688492,0.137527509,19.82819972,-0.563803417,-7.179673995,0.587497454,0.768682924,0,0,0.1173932,-0.065214801,0.3000012,19.82819972,1.468189109,-5.733495461,0.178171795,0.363632436,0,0,0.162473692,-0.020134309,0.345081692,19.82819972,2.031992527,-5.708979018,0.074650697,0.188834721,0,0
A1B3F5,tr|A1B3F5|A1B3F5_PARDP protein-tyrosine-phosphatase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1957 PE=4 SV=1,16.103,1008,A1B3F5,Pden_1957,protein-tyrosine-phosphatase,17.260239,17.35643404,17.29556547,17.32020386,17.37128656,17.47375675,17.36432751,17.55088189,17.46601633,0.084336218,-0.069611257,0.238283693,17.38430127,1.251124167,-6.553966761,0.24433075,0.47525418,0,0,0.156329072,0.002381597,0.310276547,17.38430127,2.319135052,-4.501222766,0.047255331,0.172267742,0,0,0.071992854,-0.081954621,0.225940329,17.38430127,1.068010885,-6.986771002,0.31499876,0.486586388,0,0
A1B3F6,sp|A1B3F6|Y1958_PARDP UPF0262 protein Pden_1958 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1958 PE=3 SV=1,69.775,1009,A1B3F6,Pden_1958,UPF0262 protein Pden_1958,20.13871406,20.17854473,20.0911295,20.18149214,20.13970109,20.23315203,20.32911182,20.20254886,20.19004621,0.048652327,-0.084785696,0.182090349,20.18716005,0.832689092,-6.982402089,0.427866801,0.6524191,0,0,0.104439534,-0.028998489,0.237877556,20.18716005,1.787492322,-5.298661867,0.109574466,0.274343504,0,0,0.055787207,-0.077650816,0.18922523,20.18716005,0.95480323,-7.100635603,0.366122564,0.540918292,0,0
A1B3F7,tr|A1B3F7|A1B3F7_PARDP Histidinol dehydrogenase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=hisD PE=3 SV=1,214.94,1010,A1B3F7,hisD,Histidinol dehydrogenase,21.98493149,22.02754938,21.97050907,22.0918727,21.97747878,22.12911825,21.99857903,21.9628598,21.83316639,0.071826597,-0.075288361,0.218941556,21.99734054,1.11503197,-6.707674324,0.295463178,0.531005872,0,0,-0.062794907,-0.209909865,0.084320052,21.99734054,-0.974824523,-6.295292166,0.356655187,0.539576836,0,0,-0.134621504,-0.281736463,0.012493454,21.99734054,-2.089856492,-5.620512127,0.068106264,0.177713105,0,0
A1B3F8,tr|A1B3F8|A1B3F8_PARDP DUF2948 family protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1960 PE=4 SV=1,21.443,1011,A1B3F8,Pden_1960,DUF2948 family protein,21.01595142,20.95853893,21.1032857,21.14490836,21.20482709,21.20963162,21.19298563,21.09367625,21.20167497,0.160530341,0.026516956,0.294543726,21.12505333,2.735695838,-4.371935523,0.024297702,0.116060302,0,0,0.136853601,0.002840216,0.270866986,21.12505333,2.33220602,-4.480895132,0.046278236,0.170647088,0,0,-0.02367674,-0.157690125,0.110336646,21.12505333,-0.403489818,-7.493454372,0.696580197,0.809259627,0,0
A1B3F9,sp|A1B3F9|MURA_PARDP UDP-N-acetylglucosamine 1-carboxyvinyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=murA PE=3 SV=1,201.81,1012,A1B3F9,murA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,23.11478173,23.09359137,23.02779033,23.15016711,23.18275098,23.17146153,23.04380896,23.09786982,23.0060923,0.089405394,-0.025646649,0.204457436,23.09870157,1.774713471,-5.863424132,0.111769662,0.2993116,0,0,-0.029464117,-0.14451616,0.085587925,23.09870157,-0.584868134,-6.607120599,0.573878544,0.726544772,0,0,-0.118869511,-0.233921553,-0.003817468,23.09870157,-2.359581605,-5.199007484,0.044296411,0.135299921,0,0
A1B3G1,"tr|A1B3G1|A1B3G1_PARDP Plasmid maintenance system antidote protein, XRE family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1963 PE=4 SV=1",41.389,1013,A1B3G1,Pden_1963,"Plasmid maintenance system antidote protein, XRE family",20.19492606,20.07716469,20.05365868,20.16671308,20.14552095,20.24164427,20.37206243,20.24058492,20.1343941,0.076042957,-0.091311742,0.243397657,20.18074102,1.037719422,-6.789137001,0.328107558,0.565891012,0,0,0.140430675,-0.026924024,0.307785375,20.18074102,1.916385743,-5.112006701,0.089585273,0.241101624,0,0,0.064387718,-0.102966982,0.231742418,20.18074102,0.878666321,-7.171421375,0.403811993,0.577119103,0,0
A1B3G2,tr|A1B3G2|A1B3G2_PARDP Nucleotidyl transferase AbiEii/AbiGii toxin family protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1964 PE=4 SV=1,35.859,1014,A1B3G2,Pden_1964,Nucleotidyl transferase AbiEii/AbiGii toxin family protein,18.46699947,18.42335737,18.42581491,18.56092719,18.46691147,18.57576281,18.65912186,18.55423844,18.65235901,0.095809907,-0.029722458,0.221342273,18.53172139,1.743064938,-5.908763462,0.117383994,0.308571966,0,0,0.183182523,0.057650157,0.308714888,18.53172139,3.332630641,-2.90104794,0.009535064,0.08857746,0,0,0.087372616,-0.03815975,0.212904981,18.53172139,1.589565703,-6.35079765,0.14849073,0.295774217,0,0
A1B3G3,tr|A1B3G3|A1B3G3_PARDP Transcriptional regulator AbiEi antitoxin N-terminal domain-containing protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1965 PE=4 SV=1,22.397,1015,A1B3G3,Pden_1965,Transcriptional regulator AbiEi antitoxin N-terminal domain-containing protein,16.72723801,16.67642437,16.75418739,16.81884818,16.87198912,16.6544546,16.80278254,16.80213774,16.80581273,0.06248071,-0.083863101,0.208824522,16.7682083,0.975058015,-6.85182466,0.356545863,0.592556789,0,0,0.084294412,-0.062049399,0.230638224,16.7682083,1.315477078,-5.923901584,0.222831543,0.413307759,0,0,0.021813702,-0.124530109,0.168157513,16.7682083,0.340419063,-7.519191796,0.741828394,0.837588304,0,0
A1B3G7,tr|A1B3G7|A1B3G7_PARDP Nucleotidyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1969 PE=4 SV=1,104.25,1016,A1B3G7,Pden_1969,Nucleotidyltransferase,20.26658628,20.35138862,20.37370085,20.5006151,20.37067694,20.44676084,20.26909661,20.21279026,20.28362153,0.108792377,-0.02099731,0.238582063,20.341693,1.91433148,-5.659200591,0.089874866,0.264352028,0,0,-0.075389115,-0.205178801,0.054400571,20.341693,-1.326561292,-5.91052855,0.219294589,0.409978918,0,0,-0.184181491,-0.313971177,-0.054391805,20.341693,-3.240892772,-3.779190808,0.010984878,0.051288148,0,0
A1B3H6,tr|A1B3H6|A1B3H6_PARDP Periplasmic binding protein/LacI transcriptional regulator OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1978 PE=4 SV=1,82.141,1017,A1B3H6,Pden_1978,Periplasmic binding protein/LacI transcriptional regulator,20.6333541,20.75626592,20.58787275,20.62297157,20.69546383,20.67473971,20.7383809,20.7390389,20.49338549,0.005227447,-0.177573422,0.188028316,20.66016368,0.06530858,-7.351029412,0.949443158,0.978500332,0,0,-0.00222916,-0.185030029,0.180571709,20.66016368,-0.027849783,-6.791794512,0.97842684,0.988657318,0,0,-0.007456607,-0.190257476,0.175344262,20.66016368,-0.093158364,-7.578533148,0.92794321,0.957808049,0,0
A1B3H7,tr|A1B3H7|A1B3H7_PARDP Methionine aminopeptidase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=map PE=3 SV=1,138.14,1018,A1B3H7,map,Methionine aminopeptidase,22.75240224,22.72461594,22.71257869,22.82702584,22.78090243,22.85325975,22.70443111,22.82286767,22.81893899,0.090530383,-0.030858066,0.211918832,22.77744696,1.703240022,-5.96526771,0.12482044,0.318685828,0,0,0.052213634,-0.069174815,0.173602083,22.77744696,0.982348122,-6.287998112,0.353145116,0.53628689,0,0,-0.038316748,-0.159705197,0.0830717,22.77744696,-0.720891899,-7.302157055,0.49038675,0.64887127,0,0
A1B3H8,tr|A1B3H8|A1B3H8_PARDP Molybdopterin binding domain OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1980 PE=4 SV=1,88.892,1019,A1B3H8,Pden_1980,Molybdopterin binding domain,20.47019075,20.52461701,20.56612905,20.66564398,20.55899313,20.80444874,20.74092921,20.69222851,20.60029484,0.156049683,-0.011571101,0.323670467,20.62483058,2.126149914,-5.338392965,0.064289287,0.21598209,0,0,0.157505253,-0.010115531,0.325126036,20.62483058,2.145981798,-4.767965602,0.062292464,0.198598695,0,0,0.00145557,-0.166165214,0.169076353,20.62483058,0.019831884,-7.583150443,0.984636617,0.992372259,0,0
A1B3H9,tr|A1B3H9|A1B3H9_PARDP GCN5-related N-acetyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1981 PE=4 SV=1,56.298,1020,A1B3H9,Pden_1981,GCN5-related N-acetyltransferase,19.48989198,19.60847843,19.51226754,19.54147852,19.60818662,19.59852339,19.39436854,19.47187967,19.49405851,0.045850197,-0.081234717,0.172935111,19.52434813,0.823959875,-6.989848014,0.432543689,0.656122014,0,0,-0.083443742,-0.210528656,0.043641172,19.52434813,-1.499541994,-5.692851091,0.170038526,0.354828652,0,0,-0.129293939,-0.256378853,-0.002209025,19.52434813,-2.323501869,-5.256112076,0.046926641,0.140311177,0,0
A1B3I0,tr|A1B3I0|A1B3I0_PARDP Uncharacterized protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1982 PE=4 SV=1,54.673,1021,A1B3I0,Pden_1982,Uncharacterized protein,20.38051861,20.48876132,20.50081655,20.59395054,20.52902568,20.57808915,20.51886189,20.42800144,20.46437656,0.110322963,-0.015517673,0.236163598,20.49804464,2.002183474,-5.527573011,0.078255077,0.243440159,0,0,0.013714471,-0.112126165,0.139555107,20.49804464,0.248895484,-6.758146012,0.809369504,0.886718765,0,0,-0.096608492,-0.222449127,0.029232144,20.49804464,-1.75328799,-6.12158201,0.115542417,0.251316978,0,0
A1B3I1,tr|A1B3I1|A1B3I1_PARDP Uncharacterized protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1983 PE=4 SV=1,10.792,1022,A1B3I1,Pden_1983,Uncharacterized protein,16.23228332,16.1098359,16.02751216,15.95884394,16.16114774,16.23512567,15.73656604,16.07217595,15.88641678,-0.00483801,-0.246253472,0.236577453,16.04665639,-0.04576785,-7.352237427,0.964555754,0.987277052,0,0,-0.224824205,-0.466239668,0.016591257,16.04665639,-2.126849911,-4.797103766,0.064217755,0.202108384,0,0,-0.219986196,-0.461401658,0.021429267,16.04665639,-2.081082061,-5.633979244,0.069061621,0.179240856,0,0
A1B3I2,tr|A1B3I2|A1B3I2_PARDP Dihydroxy-acid dehydratase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ilvD PE=3 SV=1,202.92,1023,A1B3I2,ilvD,Dihydroxy-acid dehydratase,20.74002734,20.78546963,20.8092183,20.94110889,20.97865715,20.97226636,20.48738665,20.6475724,20.57925886,0.185772375,0.058392197,0.313152553,20.7712184,3.330720117,-3.414117124,0.009563121,0.065836393,0,0,-0.206832454,-0.334212633,-0.079452276,20.7712184,-3.708307098,-2.318796674,0.005397316,0.061093993,0,0,-0.392604829,-0.519985008,-0.265224651,20.7712184,-7.039027214,1.459317687,8.18E-05,0.001757698,0,0
A1B3I5,tr|A1B3I5|A1B3I5_PARDP Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=accD PE=3 SV=1,96.699,1024,A1B3I5,accD,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,20.05012645,19.98101025,20.09098517,19.73801256,20.03406091,19.49765894,19.35601718,19.63588109,19.8399552,-0.284129819,-0.63413253,0.065872891,19.80263419,-1.860396204,-5.740509321,0.098544081,0.280039825,0,0,-0.43008947,-0.780092181,-0.08008676,19.80263419,-2.816095893,-3.728518407,0.021828365,0.122767464,0,0,-0.145959651,-0.495962361,0.20404306,19.80263419,-0.955699689,-7.099201599,0.36623729,0.540918292,0,0
A1B3I6,tr|A1B3I6|A1B3I6_PARDP Dihydrofolate synthase/folylpolyglutamate synthase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1988 PE=3 SV=1,47.399,1025,A1B3I6,Pden_1988,Dihydrofolate synthase/folylpolyglutamate synthase,20.59304327,20.57967321,20.6256264,20.62476083,20.72156781,20.76117266,20.80730123,20.63390711,20.70147165,0.103052807,-0.03959006,0.245695673,20.67205824,1.649941807,-6.039881101,0.135452388,0.331735213,0,0,0.114779039,-0.027863827,0.257421906,20.67205824,1.837686343,-5.226617742,0.101336523,0.261391715,0,0,0.011726233,-0.130916634,0.154369099,20.67205824,0.187744537,-7.563756502,0.855495771,0.920042159,0,0
A1B3I7,tr|A1B3I7|A1B3I7_PARDP AFG1-family ATPase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1989 PE=4 SV=1,56.204,1026,A1B3I7,Pden_1989,AFG1-family ATPase,18.58420908,18.70987242,18.74824436,18.70735417,18.94180667,18.5229627,18.61853702,18.65642414,18.61321072,0.043265898,-0.185305173,0.271836968,18.67806903,0.43229809,-7.250489553,0.676317702,0.827429559,0,0,-0.051384658,-0.279955729,0.177186412,18.67806903,-0.513417977,-6.648932903,0.62077705,0.762248575,0,0,-0.094650556,-0.323221627,0.133920514,18.67806903,-0.945716067,-7.109335602,0.370480401,0.544503109,0,0
A1B3I8,tr|A1B3I8|A1B3I8_PARDP Lipoprotein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1990 PE=4 SV=1,23.967,1027,A1B3I8,Pden_1990,Lipoprotein,18.76946034,18.76336565,18.82515551,18.97628269,18.76825304,18.8137351,18.93097499,18.76470153,18.87058029,0.066763108,-0.094979516,0.228505732,18.8313899,0.942694388,-6.882983381,0.371937901,0.607273155,0,0,0.069425103,-0.092317521,0.231167728,18.8313899,0.980281733,-6.29000589,0.354106587,0.536839136,0,0,0.002661995,-0.159080629,0.164404619,18.8313899,0.037587345,-7.582582033,0.97088733,0.982969218,0,0
A1B3J3,tr|A1B3J3|A1B3J3_PARDP HemY domain protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1995 PE=4 SV=1,105.02,1028,A1B3J3,Pden_1995,HemY domain protein,20.42819799,20.34690843,20.47616315,20.37341305,20.4920513,20.38329603,20.12335422,20.19519965,20.24851886,-0.000836396,-0.14181808,0.140145288,20.34078919,-0.01354903,-7.353301331,0.989503415,0.995861869,0,0,-0.228065612,-0.369047296,-0.087083928,20.34078919,-3.694502566,-2.339934029,0.005509601,0.061845274,0,0,-0.227229216,-0.3682109,-0.086247532,20.34078919,-3.680953536,-3.078409351,0.005622218,0.032209524,0,0
A1B3J4,tr|A1B3J4|A1B3J4_PARDP Uncharacterized protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1996 PE=4 SV=1,201.76,1029,A1B3J4,Pden_1996,Uncharacterized protein,22.67258682,22.6815901,22.62873995,22.5989853,22.63748131,22.6949355,22.49087648,22.4437878,22.28248159,-0.017171588,-0.165328229,0.130985052,22.57016276,-0.264696503,-7.314555168,0.797569354,0.905839731,0,0,-0.255257003,-0.403413643,-0.107100362,22.57016276,-3.934734222,-1.975333408,0.00386469,0.052850122,0,0,-0.238085414,-0.386242055,-0.089928774,22.57016276,-3.670037719,-3.095585276,0.005714722,0.032479876,0,0
A1B3J5,tr|A1B3J5|A1B3J5_PARDP Putative uroporphyrinogen-III synthase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_1997 PE=4 SV=1,81.276,1030,A1B3J5,Pden_1997,Putative uroporphyrinogen-III synthase,17.85508581,17.76794695,17.7736526,18.05139441,17.88782991,18.04961774,17.93567636,17.94263527,18.08117082,0.197385567,0.041513712,0.353257422,17.92722332,2.892055003,-4.119662862,0.018962745,0.100548209,0,0,0.187599033,0.031727178,0.343470888,17.92722332,2.748664617,-3.824771703,0.023801839,0.126723624,0,0,-0.009786533,-0.165658388,0.146085322,17.92722332,-0.143390386,-7.571919065,0.889333903,0.938451052,0,0
A1B3J6,sp|A1B3J6|TSAD_PARDP tRNA N6-adenosine threonylcarbamoyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=tsaD PE=3 SV=1,84.542,1031,A1B3J6,tsaD,tRNA N6-adenosine threonylcarbamoyltransferase,20.41841435,20.35802862,20.30816561,20.47079821,20.39767149,20.37439389,20.26316135,20.23061374,20.36931072,0.05275167,-0.083164981,0.188668321,20.35450644,0.886385015,-6.935150398,0.399869198,0.629233423,0,0,-0.073840925,-0.209757576,0.062075726,20.35450644,-1.240747257,-6.0121016,0.247954538,0.438313337,0,0,-0.126592595,-0.262509246,0.009324056,20.35450644,-2.127132272,-5.563103925,0.064188923,0.171868921,0,0
A1B3J7,sp|A1B3J7|GPDA_PARDP Glycerol-3-phosphate dehydrogenase [NAD(P)+] OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=gpsA PE=3 SV=1,94.365,1032,A1B3J7,gpsA,Glycerol-3-phosphate dehydrogenase [NAD(P)+],20.31115209,20.29487137,20.21680682,20.4284012,20.35860509,20.4011741,20.10458266,20.21937852,20.21612802,0.121783368,-0.005441807,0.249008542,20.28345554,2.186118918,-5.245631763,0.058434877,0.204712039,0,0,-0.094247029,-0.221472203,0.032978146,20.28345554,-1.691817332,-5.433466892,0.12703228,0.299145973,0,0,-0.216030396,-0.343255571,-0.088805221,20.28345554,-3.87793625,-2.770639022,0.004199654,0.026311323,0,0
A1B3J8,tr|A1B3J8|A1B3J8_PARDP YCII-related protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2000 PE=3 SV=1,13.852,1033,A1B3J8,Pden_2000,YCII-related protein,20.35171169,20.29191833,20.34699709,20.64966384,20.44575984,20.6623396,13.84719358,20.43116528,20.45670739,0.255712056,-3.246466829,3.757890941,19.72038407,0.167329655,-7.337806098,0.871117354,0.945938143,0,0,-2.085186958,-5.587365843,1.416991927,19.72038407,-1.364478546,-5.864013362,0.208273599,0.398553075,0,0,-2.340899013,-5.843077899,1.161279872,19.72038407,-1.5318082,-6.42899848,0.1627639,0.312757452,0,0
A1B3J9,tr|A1B3J9|A1B3J9_PARDP EVE domain-containing protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2001 PE=4 SV=1,34.584,1034,A1B3J9,Pden_2001,EVE domain-containing protein,21.67219676,21.6860999,21.59854055,21.769113,21.71222255,21.74326758,21.66415179,21.60368764,21.74505624,0.089255308,-0.037982705,0.216493321,21.68825956,1.602049881,-6.105885899,0.14570494,0.345612431,0,0,0.018686155,-0.108551858,0.145924169,21.68825956,0.335399133,-6.730528126,0.74547859,0.845960122,0,0,-0.070569153,-0.197807166,0.05666886,21.68825956,-1.266650748,-6.764282848,0.238990928,0.405953065,0,0
A1B3K0,"tr|A1B3K0|A1B3K0_PARDP Lipid A ABC exporter family, fused ATPase and inner membrane subunits OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2002 PE=4 SV=1",57.489,1035,A1B3K0,Pden_2002,"Lipid A ABC exporter family, fused ATPase and inner membrane subunits",17.9776182,17.76860073,17.93987031,17.78179984,18.02816929,17.80649276,17.43661452,17.44345326,17.55506452,-0.023209115,-0.219423592,0.173005362,17.74863149,-0.270138444,-7.312948296,0.793517822,0.904288076,0,0,-0.416985645,-0.613200123,-0.220771168,17.74863149,-4.853431632,-0.653831406,0.00107481,0.027061104,0,0,-0.39377653,-0.589991008,-0.197562053,17.74863149,-4.583293189,-1.707630489,0.001545964,0.014272795,0,0
A1B3K1,tr|A1B3K1|A1B3K1_PARDP Allergen V5/Tpx-1 family protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2003 PE=4 SV=1,3.3483,1036,A1B3K1,Pden_2003,Allergen V5/Tpx-1 family protein,13.12158337,13.27961323,13.14633292,13.37332644,13.65234678,12.93417698,13.11910177,13.26469525,13.17363633,0.13744023,-0.223725272,0.498605733,13.22942367,0.872102737,-6.947414346,0.407679857,0.635952249,0,0,0.003301281,-0.357864222,0.364466783,13.22942367,0.020947696,-6.791979911,0.983782419,0.991882424,0,0,-0.134138949,-0.495304452,0.227026553,13.22942367,-0.851155041,-7.195261237,0.418569407,0.589146281,0,0
A1B3K2,tr|A1B3K2|A1B3K2_PARDP Peptidoglycan-binding LysM OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2004 PE=4 SV=1,2.2559,1037,A1B3K2,Pden_2004,Peptidoglycan-binding LysM,13.58198812,13.24491237,13.2975487,12.90995334,12.77073976,12.79836026,13.23947349,13.07726577,13.83869704,-0.548465276,-0.969474385,-0.127456168,13.19543765,-2.985504171,-3.981835717,0.016751774,0.093242312,0,0,0.010329039,-0.410680069,0.431338147,13.19543765,0.05622487,-6.790473802,0.956493157,0.975204019,0,0,0.558794315,0.137785207,0.979803424,13.19543765,3.041729041,-4.11426533,0.015351139,0.065234062,0,0
A1B3K3,tr|A1B3K3|A1B3K3_PARDP AMP-dependent synthetase and ligase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2005 PE=4 SV=1,107.52,1038,A1B3K3,Pden_2005,AMP-dependent synthetase and ligase,20.70335251,20.66501872,20.65833209,20.5324631,20.60876651,20.61675463,20.0720473,20.50606775,20.42151602,-0.089573028,-0.324717584,0.145571528,20.53159096,-0.869963809,-6.949863152,0.408290308,0.636535931,0,0,-0.342357419,-0.577501974,-0.107212863,20.53159096,-3.325092066,-2.912863829,0.009646274,0.088996784,0,0,-0.252784391,-0.487928947,-0.017639835,20.53159096,-2.455128257,-5.046961589,0.038019691,0.121500651,0,0
A1B3K4,tr|A1B3K4|A1B3K4_PARDP Glycosyltransferase family 61 protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2006 PE=4 SV=1,23.163,1039,A1B3K4,Pden_2006,Glycosyltransferase family 61 protein,15.92441591,16.14576989,16.21337156,15.35175858,16.14893786,14.88121107,15.43165385,15.70739675,16.21676705,-0.633883282,-1.347274839,0.079508276,15.7801425,-2.036298161,-5.478670093,0.074847497,0.237812267,0,0,-0.309246569,-1.022638126,0.404144989,15.7801425,-0.993429291,-6.276610614,0.348586243,0.533271629,0,0,0.324636713,-0.388754845,1.038028271,15.7801425,1.04286887,-7.012344266,0.326440178,0.498825774,0,0
A1B3K6,tr|A1B3K6|A1B3K6_PARDP Energy-dependent translational throttle protein EttA OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ettA PE=3 SV=1,165.45,1040,A1B3K6,ettA,Energy-dependent translational throttle protein EttA,21.86806444,21.72067663,22.08935085,21.73417848,22.13879777,21.92536381,21.58565535,21.65504047,21.73196049,0.040082712,-0.236761732,0.316927155,21.82767648,0.331275868,-7.292627104,0.748571877,0.871269579,0,0,-0.235145204,-0.511989648,0.041699239,21.82767648,-1.943429674,-5.073373959,0.086246142,0.236145165,0,0,-0.275227916,-0.552072359,0.001616527,21.82767648,-2.274705541,-5.335585254,0.05107368,0.14785315,0,0
